Time,Packet (Hexadecimal),RSSI,SNR
29-01-2025 18:03:17,0x48 0x8c 0x6c 0x55 0xa2 0xb5 0x11 0x19 0x57 0xd0 0x8b 0xa 0xd4 0x86 0x5f 0x9c 0xb0 0xc9 0x17 0x93 0x10,-119,4.75
29-01-2025 18:03:18,0xc2 0x2 0xe6 0xdb 0x2c 0x3b 0x9f 0x97 0xd9 0x5e 0x5 0x84 0x5a 0x8 0xa9 0x12 0x3e 0x56 0xe8 0x3b 0x0,-122,2.0
29-01-2025 18:03:18,0xa8 0xec 0x3 0x35 0xe2 0xd5 0x71 0x79 0x37 0xb0 0xeb 0x6a 0xb4 0xe6 0x3f 0xfc 0xd0 0x8f 0x87 0x9e 0x66,-124,0.75
29-01-2025 18:03:19,0xfb 0x1b 0xfd 0xc2 0x35 0x22 0x86 0x8e 0xc0 0x47 0x1c 0x9d 0x43 0x11 0xce 0x2d 0x27 0x35 0x9e 0x13 0x67,-122,2.0
29-01-2025 18:03:19,0xeb 0x2b 0xc4 0xf2 0x25 0x12 0xb6 0xbe 0xf0 0x77 0x2c 0xad 0x73 0x21 0xfe 0x3d 0x17 0xbc 0xf3 0x6e 0x29,-127,-7.0
29-01-2025 18:03:19,0xb8 0xdc 0x33 0x5 0x12 0xe5 0x41 0x49 0x7 0x80 0xdb 0x5a 0x84 0xd6 0xf 0xec 0xe0 0xac 0x5b 0x1a 0x95,-125,-6.0
29-01-2025 18:03:20,0x20 0x64 0xbb 0xbd 0x6a 0x5d 0xf9 0xf1 0xbf 0x38 0x63 0xe2 0x3c 0x6e 0xb7 0x74 0x58 0x77 0xe6 0xf7 0x17,-126,-6.25
29-01-2025 18:03:22,0x3b 0x5b 0xbd 0x82 0x75 0x62 0xc6 0xce 0x80 0x7 0x5c 0xdd 0x3 0x51 0x8e 0x6d 0x67 0xd 0x9e 0xf9 0xb9,-120,3.75
29-01-2025 18:03:22,0xf9 0x1d 0xfb 0xc4 0x33 0x24 0x80 0x88 0xc6 0x41 0x1a 0x9b 0x45 0x17 0xcc 0x2f 0x21 0x96 0x8b 0xf3 0xf7,-119,4.25
29-01-2025 18:03:23,0x4c 0x90 0xb 0x49 0xc5 0xa9 0xd 0x5 0x4b 0xcc 0x97 0x16 0xc8 0x9a 0x5b 0xa0 0xac 0x24 0x9 0x9a 0x63,-127,-7.25
29-01-2025 18:03:23,0xbf 0xdf 0x39 0x6 0xf1 0xe6 0x42 0x4a 0x4 0x83 0xd8 0x59 0x87 0xd5 0xa 0xf1 0xe3 0xb5 0x29 0x4f 0x96,-122,2.75
29-01-2025 18:03:24,0x4e 0x8e 0x6a 0x57 0xa0 0xb7 0x13 0x1b 0x55 0xd2 0x89 0x8 0xd6 0x84 0x5d 0x9e 0xb2 0xa8 0x59 0xab 0xab,-122,2.0
29-01-2025 18:03:25,0x84 0xc8 0x20 0x11 0xe6 0xf1 0x55 0x5d 0x13 0x94 0xcf 0x4e 0x90 0xc2 0x13 0xd8 0xf4 0xc7 0xbe 0xb 0x3b,-126,-8.0
29-01-2025 18:03:26,0x3b 0x5b 0x51 0x82 0x63 0x62 0xc6 0xce 0x80 0x7 0x5c 0xdd 0x3 0x51 0x8e 0x6d 0x67 0xb2 0x48 0xe7 0xdc,-127,-8.5
29-01-2025 18:03:27,0x50 0xf4 0x37 0x2d 0xe1 0xcd 0x69 0x61 0x2f 0xa8 0xf3 0x72 0xac 0xfe 0x27 0x84 0xc8 0x20 0xe 0x37 0x5d,-126,-6.5
29-01-2025 18:03:28,0x9d 0xc1 0x27 0x18 0xef 0xf8 0x5c 0x54 0x1a 0x9d 0xc6 0x47 0x99 0xcb 0xe8 0xd3 0xfd 0xfb 0xd5 0x81 0xb6,-119,4.25
29-01-2025 18:03:28,0xfb 0x1b 0x90 0xc2 0x58 0x22 0x86 0x8e 0xc0 0x47 0x1c 0x9d 0x43 0x11 0xce 0x2d 0x27 0x4f 0xd2 0x35 0xeb,-127,-6.75
29-01-2025 18:03:28,0x9 0x4d 0xab 0x94 0x63 0x74 0xd0 0xd8 0x96 0x11 0x4a 0xcb 0x15 0x47 0x9c 0x5f 0x71 0x60 0xce 0x3b 0x11,-119,4.0
29-01-2025 18:03:29,0x27 0x67 0xa0 0xbe 0x67 0x5e 0xfa 0xf2 0xbc 0x3b 0x60 0xe1 0x3f 0x6d 0xb2 0x79 0x5b 0x5 0x90 0xfb 0xc,-126,-3.25
29-01-2025 18:03:30,0x7c 0xa0 0x6e 0x79 0xb6 0x99 0x3d 0x35 0x7b 0xfc 0xa7 0x26 0xf8 0xaa 0x4b 0xb0 0x9c 0xc2 0xc 0x6f 0x3f,-126,-7.75
29-01-2025 18:03:32,0x63 0xa3 0x62 0x7a 0xb7 0x9a 0x3e 0x36 0x78 0xff 0xa4 0x25 0xfb 0xa9 0x76 0xb5 0x9f 0x41 0x15 0xcc 0x32,-122,1.75
29-01-2025 18:03:32,0x70 0x94 0x11 0x4d 0xa4 0xad 0x9 0x1 0x4f 0xc8 0x93 0x12 0xcc 0x9e 0x47 0xa4 0xa8 0x8b 0x89 0x2a 0xfa,-120,3.25
29-01-2025 18:03:33,0x61 0xa5 0x67 0x7c 0xb9 0x9c 0x38 0x30 0x7e 0xf9 0xa2 0x23 0xfd 0xaf 0x74 0xb7 0x99 0x19 0xa5 0x48 0x4f,-126,-7.25
29-01-2025 18:03:34,0x52 0xf2 0xd 0x2b 0xfc 0xcb 0x6f 0x67 0x29 0xae 0xf5 0x74 0xaa 0xf8 0x39 0x82 0xce 0xc8 0xe7 0xcc 0xd3,-122,1.5
29-01-2025 18:03:34,0xc9 0xd 0xe2 0xd4 0x43 0x34 0x90 0x98 0xd6 0x51 0xa 0x8b 0x55 0x7 0xdc 0x1f 0x31 0xf1 0x16 0x95 0xfc,-122,2.0
29-01-2025 18:03:35,0x52 0xf2 0x16 0x2b 0xdc 0xcb 0x6f 0x67 0x29 0xae 0xf5 0x74 0xaa 0xf8 0x39 0x82 0xce 0xf5 0x37 0xff 0xae,-122,1.5
29-01-2025 18:03:36,0xd8 0x7c 0xb9 0xa5 0x5c 0x45 0xe1 0xe9 0xa7 0x20 0x7b 0xfa 0x24 0x76 0xaf 0xc 0x40 0x70 0x53 0xa2 0x5d,-121,4.25
29-01-2025 18:03:36,0x80 0xc4 0x24 0x1d 0xea 0xfd 0x59 0x51 0x1f 0x98 0xc3 0x42 0x9c 0xce 0x17 0xd4 0xf8 0x95 0xa6 0x54 0x12,-123,1.5
29-01-2025 18:03:36,0x58 0xfc 0x39 0x25 0xdc 0xc5 0x61 0x69 0x27 0xa0 0xfb 0x7a 0xa4 0xf6 0x2f 0x8c 0xc0 0xdf 0x1 0x84 0xd0,-123,0.75
29-01-2025 18:03:37,0x42 0x82 0x66 0x5b 0xac 0xbb 0x1f 0x17 0x59 0xde 0x85 0x4 0xda 0x88 0x29 0x92 0xbe 0x1e 0x53 0x20 0xfc,-120,4.0
29-01-2025 18:03:38,0xc4 0x8 0xe0 0xd1 0x26 0x31 0x95 0x9d 0xd3 0x54 0xf 0x8e 0x50 0x2 0xd3 0x18 0x34 0x5c 0xd2 0x9 0x4c,-119,4.0
29-01-2025 18:03:38,0x20 0x64 0xbb 0xbd 0x6a 0x5d 0xf9 0xf1 0xbf 0x38 0x63 0xe2 0x3c 0x6e 0xb7 0x74 0x58 0x77 0xe6 0xf7 0x17,-123,0.5
29-01-2025 18:03:39,0xf9 0x1d 0xf2 0xc4 0x53 0x24 0x80 0x88 0xc6 0x41 0x1a 0x9b 0x45 0x17 0xcc 0x2f 0x21 0xca 0x12 0xe7 0x7a,-122,2.0
29-01-2025 18:03:42,0x8e 0xce 0x21 0x17 0x0 0xf7 0x53 0x5b 0x15 0x92 0xc9 0x48 0x96 0xc4 0x1d 0xde 0xf2 0x81 0x5e 0xb8 0x93,-126,-8.0
29-01-2025 18:03:49,0x76 0x96 0x15 0x4f 0xdf 0xaf 0xb 0x3 0x4d 0xca 0x91 0x10 0xce 0x9c 0x45 0xa6 0xaa 0xef 0x66 0x93 0x58,-127,-8.0
29-01-2025 18:03:50,0xb0 0xd4 0xd7 0xd 0x1 0xed 0x49 0x41 0xf 0x88 0xd3 0x52 0x8c 0xde 0x7 0xe4 0xe8 0x84 0x67 0x30 0x7a,-127,-8.25
29-01-2025 18:03:52,0x9d 0xc1 0xc4 0x18 0x19 0xf8 0x5c 0x54 0x1a 0x9d 0xc6 0x47 0x99 0xcb 0xe8 0xd3 0xfd 0x30 0x9e 0xe0 0x56,-120,4.5
29-01-2025 18:03:53,0x2e 0x6e 0xb7 0xb7 0x4a 0x57 0xf3 0xfb 0xb5 0x32 0x69 0xe8 0x36 0x64 0xbd 0x7e 0x52 0xef 0xf 0xd3 0x87,-122,1.75
29-01-2025 18:03:56,0xa8 0xec 0xc 0x35 0xc2 0xd5 0x71 0x79 0x37 0xb0 0xeb 0x6a 0xb4 0xe6 0x3f 0xfc 0xd0 0x12 0xe0 0x64 0x4f,-123,0.25
29-01-2025 18:03:57,0x19 0xbd 0x5b 0x64 0x93 0x84 0x20 0x28 0x66 0xe1 0xba 0x3b 0xe5 0xb7 0x6c 0x4f 0x81 0xff 0x79 0xc3 0xde,-123,0.0
29-01-2025 18:03:58,0x5b 0xfb 0x3c 0x22 0xf3 0xc2 0x66 0x6e 0x20 0xa7 0xfc 0x7d 0xa3 0xf1 0x2e 0x8d 0xc7 0xdd 0x24 0x3b 0x8a,-123,0.25
29-01-2025 18:03:58,0x99 0x3d 0xfa 0xe4 0x31 0x4 0xa0 0xa8 0xe6 0x61 0x3a 0xbb 0x65 0x37 0xec 0xcf 0x1 0xe 0xdd 0xbc 0x14,-125,-2.25
29-01-2025 18:03:59,0x51 0xf5 0x37 0x2c 0xc9 0xcc 0x68 0x60 0x2e 0xa9 0xf2 0x73 0xad 0xff 0x24 0x87 0xc9 0x48 0xda 0x6 0xce,-126,-4.5
29-01-2025 18:04:00,0xd4 0x78 0xb4 0xa1 0x44 0x41 0xe5 0xed 0xa3 0x24 0x7f 0xfe 0x20 0x72 0xa3 0x8 0x44 0x61 0xe2 0x8b 0x72,-126,-5.0
29-01-2025 18:04:01,0x54 0xf8 0x10 0x21 0xd6 0xc1 0x65 0x6d 0x23 0xa4 0xff 0x7e 0xa0 0xf2 0x23 0x88 0xc4 0x4 0x2c 0xab 0x7e,-119,4.25
29-01-2025 18:04:01,0x88 0xcc 0x2c 0x15 0xe2 0xf5 0x51 0x59 0x17 0x90 0xcb 0x4a 0x94 0xc6 0x1f 0xdc 0xf0 0xd1 0x7d 0xf9 0xce,-118,4.25
29-01-2025 18:04:02,0x0 0x44 0x43 0x9d 0x88 0x7d 0xd9 0xd1 0x9f 0x18 0x43 0xc2 0x1c 0x4e 0x97 0x54 0x78 0x59 0x6a 0xde 0x2,-121,2.0
29-01-2025 18:04:03,0xac 0xf0 0x37 0x29 0xfc 0xc9 0x6d 0x65 0x2b 0xac 0xf7 0x76 0xa8 0xfa 0x3b 0x80 0xcc 0x56 0x86 0x24 0x9c,-122,2.5
29-01-2025 18:04:03,0xf6 0x16 0xf2 0xcf 0x38 0x2f 0x8b 0x83 0xcd 0x4a 0x11 0x90 0x4e 0x1c 0xc5 0x26 0x2a 0x59 0xb6 0xba 0x2d,-127,-8.5
29-01-2025 18:04:07,0x6b 0xab 0x6a 0x72 0x8f 0x92 0x36 0x3e 0x70 0xf7 0xac 0x2d 0xf3 0xa1 0x7e 0xbd 0x97 0x7e 0xeb 0xf 0xbe,-123,1.75
29-01-2025 18:04:08,0xbf 0xdf 0x26 0x6 0xfb 0xe6 0x42 0x4a 0x4 0x83 0xd8 0x59 0x87 0xd5 0xa 0xf1 0xe3 0xa6 0x4a 0xfd 0x2a,-124,0.0
29-01-2025 18:04:11,0xca 0xa 0xe5 0xd3 0x44 0x33 0x97 0x9f 0xd1 0x56 0xd 0x8c 0x52 0x0 0xd1 0x1a 0x36 0xeb 0x52 0xdd 0xd6,-124,-0.25
29-01-2025 18:04:11,0x80 0xc4 0xc1 0x1d 0x14 0xfd 0x59 0x51 0x1f 0x98 0xc3 0x42 0x9c 0xce 0x17 0xd4 0xf8 0xb1 0x63 0x20 0xa7,-122,2.25
29-01-2025 18:04:11,0x55 0xf9 0x16 0x20 0xf7 0xc0 0x64 0x6c 0x22 0xa5 0xfe 0x7f 0xa1 0xf3 0x20 0x8b 0xc5 0x48 0x23 0xae 0xae,-125,-0.75
29-01-2025 18:04:12,0x73 0x93 0x12 0x4a 0xa7 0xaa 0xe 0x6 0x48 0xcf 0x94 0x15 0xcb 0x99 0x46 0xa5 0xaf 0xe4 0xcd 0x41 0x19,-121,3.5
29-01-2025 18:04:14,0xf9 0x1d 0xfb 0xc4 0x33 0x24 0x80 0x88 0xc6 0x41 0x1a 0x9b 0x45 0x17 0xcc 0x2f 0x21 0x96 0x8b 0xf3 0xf7,-119,4.0
29-01-2025 18:04:15,0xf0 0x14 0xeb 0xcd 0x5a 0x2d 0x89 0x81 0xcf 0x48 0x13 0x92 0x4c 0x1e 0xc7 0x24 0x28 0xad 0x84 0x48 0xd8,-125,-3.0
29-01-2025 18:04:15,0xb9 0xdd 0x3b 0x4 0xf3 0xe4 0x40 0x48 0x6 0x81 0xda 0x5b 0x85 0xd7 0xc 0xef 0xe1 0xd4 0x96 0xdd 0x21,-119,4.25
29-01-2025 18:04:15,0xcf 0xf 0xe0 0xd6 0x41 0x36 0x92 0x9a 0xd4 0x53 0x8 0x89 0x57 0x5 0xda 0x21 0x33 0x35 0xf4 0x8d 0xdb,-124,-2.25
29-01-2025 18:04:16,0xdc 0x0 0xbc 0xd9 0x5c 0x39 0x9d 0x95 0xdb 0x5c 0x7 0x86 0x58 0xa 0xab 0x10 0x3c 0x86 0x4e 0x33 0x5d,-126,-6.5
29-01-2025 18:04:17,0xa8 0xec 0x20 0x35 0xf0 0xd5 0x71 0x79 0x37 0xb0 0xeb 0x6a 0xb4 0xe6 0x3f 0xfc 0xd0 0xd9 0xd9 0x18 0xfd,-127,-8.5
29-01-2025 18:04:17,0x2d 0x71 0x97 0xa8 0x5f 0x48 0xec 0xe4 0xaa 0x2d 0x76 0xf7 0x29 0x7b 0xb8 0x3 0x4d 0xf1 0x3f 0x2f 0xc4,-122,2.5
29-01-2025 18:04:18,0xb3 0xd3 0x35 0xa 0xfd 0xea 0x4e 0x46 0x8 0x8f 0xd4 0x55 0x8b 0xd9 0x6 0xe5 0xef 0x5 0xfd 0x64 0x4b,-121,3.0
29-01-2025 18:04:23,0xb7 0xd7 0x28 0xe 0x19 0xee 0x4a 0x42 0xc 0x8b 0xd0 0x51 0x8f 0xdd 0x2 0xe9 0xeb 0x7d 0x4b 0xcd 0xa9,-124,-1.25
29-01-2025 18:04:24,0x84 0xc8 0x27 0x11 0x6 0xf1 0x55 0x5d 0x13 0x94 0xcf 0x4e 0x90 0xc2 0x13 0xd8 0xf4 0xc 0xd5 0xd1 0x91,-125,-3.75
29-01-2025 18:04:27,0xe8 0x2c 0xc3 0xf5 0x22 0x15 0xb1 0xb9 0xf7 0x70 0x2b 0xaa 0x74 0x26 0xff 0x3c 0x10 0x93 0x46 0xb0 0xeb,-124,-2.0
29-01-2025 18:04:28,0x5d 0x81 0x6 0x58 0xcd 0xb8 0x1c 0x14 0x5a 0xdd 0x86 0x7 0xd9 0x8b 0x28 0x93 0xbd 0x36 0xdd 0x7c 0x6a,-125,-3.25
29-01-2025 18:04:28,0xae 0xee 0x1 0x37 0xe0 0xd7 0x73 0x7b 0x35 0xb2 0xe9 0x68 0xb6 0xe4 0x3d 0xfe 0xd2 0xf5 0x83 0xd 0x13,-125,-2.75
29-01-2025 18:04:28,0x64 0xa8 0x6f 0x71 0xa4 0x91 0x35 0x3d 0x73 0xf4 0xaf 0x2e 0xf0 0xa2 0x73 0xb8 0x94 0x19 0x2c 0xa 0xf1,-125,-5.5
29-01-2025 18:04:32,0x6b 0xab 0x6c 0x72 0xa3 0x92 0x36 0x3e 0x70 0xf7 0xac 0x2d 0xf3 0xa1 0x7e 0xbd 0x97 0x5c 0xe5 0x54 0x77,-125,-3.0
29-01-2025 18:04:32,0x4e 0x8e 0x9 0x57 0xde 0xb7 0x13 0x1b 0x55 0xd2 0x89 0x8 0xd6 0x84 0x5d 0x9e 0xb2 0x3 0x2a 0xf6 0xb5,-122,1.75
29-01-2025 18:04:34,0x87 0xc7 0xce 0x1e 0x13 0xfe 0x5a 0x52 0x1c 0x9b 0xc0 0x41 0x9f 0xcd 0x12 0xd9 0xfb 0x53 0xb 0xf8 0x66,-122,1.75
29-01-2025 18:04:34,0xee 0x2e 0xf7 0xf7 0xa 0x17 0xb3 0xbb 0xf5 0x72 0x29 0xa8 0x76 0x24 0xfd 0x3e 0x12 0xa3 0x57 0x89 0x8e,-123,-1.0
29-01-2025 18:04:36,0xbb 0xdb 0x3d 0x2 0xf5 0xe2 0x46 0x4e 0x0 0x87 0xdc 0x5d 0x83 0xd1 0xe 0xed 0xe7 0xcd 0x3b 0xf9 0xe,-121,2.25
29-01-2025 18:04:37,0xdc 0x0 0x98 0xd9 0x2e 0x39 0x9d 0x95 0xdb 0x5c 0x7 0x86 0x58 0xa 0xab 0x10 0x3c 0x79 0x87 0xd9 0x65,-120,3.5
29-01-2025 18:04:38,0x30 0x54 0x51 0x8d 0x64 0x6d 0xc9 0xc1 0x8f 0x8 0x53 0xd2 0xc 0x5e 0x87 0x64 0x68 0x88 0x82 0x7e 0x2d,-122,1.0
29-01-2025 18:04:38,0xf6 0x16 0xe9 0xcf 0x58 0x2f 0x8b 0x83 0xcd 0x4a 0x11 0x90 0x4e 0x1c 0xc5 0x26 0x2a 0x47 0x4d 0x2d 0x34,-123,-0.5
29-01-2025 18:04:39,0xd8 0x7c 0xb9 0xa5 0x5c 0x45 0xe1 0xe9 0xa7 0x20 0x7b 0xfa 0x24 0x76 0xaf 0xc 0x40 0x70 0x53 0xa2 0x5d,-124,-2.25
29-01-2025 18:04:39,0x4d 0x91 0x6e 0x48 0xdf 0xa8 0xc 0x4 0x4a 0xcd 0x96 0x17 0xc9 0x9b 0x58 0xa3 0xad 0x4 0x20 0xb5 0x3a,-121,1.0
29-01-2025 18:04:39,0xae 0xee 0x1 0x37 0xe0 0xd7 0x73 0x7b 0x35 0xb2 0xe9 0x68 0xb6 0xe4 0x3d 0xfe 0xd2 0xf5 0x83 0xd 0x13,-126,-8.0
29-01-2025 18:04:44,0x82 0xc2 0xdd 0x1b 0xc 0xfb 0x5f 0x57 0x19 0x9e 0xc5 0x44 0x9a 0xc8 0xe9 0xd2 0xfe 0x20 0x7f 0x3b 0xe9,-126,-8.5
29-01-2025 18:04:45,0x10 0xb4 0x4b 0x6d 0xba 0x8d 0x29 0x21 0x6f 0xe8 0xb3 0x32 0xec 0xbe 0x67 0x44 0x88 0x5a 0x41 0x80 0xbb,-127,-6.75
29-01-2025 18:04:46,0xe5 0x29 0xec 0xf0 0x31 0x10 0xb4 0xbc 0xf2 0x75 0x2e 0xaf 0x71 0x23 0xf0 0x3b 0x15 0xec 0x15 0xa3 0x1a,-123,1.0
29-01-2025 18:04:48,0x86 0xc6 0xcf 0x1f 0x12 0xff 0x5b 0x53 0x1d 0x9a 0xc1 0x40 0x9e 0xcc 0x15 0xd6 0xfa 0x8d 0x20 0xf4 0xac,-122,2.25
29-01-2025 18:04:51,0xf9 0x1d 0xfb 0xc4 0x33 0x24 0x80 0x88 0xc6 0x41 0x1a 0x9b 0x45 0x17 0xcc 0x2f 0x21 0x96 0x8b 0xf3 0xf7,-126,-3.0
29-01-2025 18:04:52,0x66 0xa6 0x42 0x7f 0x88 0x9f 0x3b 0x33 0x7d 0xfa 0xa1 0x20 0xfe 0xac 0x75 0xb6 0x9a 0xb0 0x83 0x28 0x53,-126,-3.25
29-01-2025 18:04:52,0x9d 0xc1 0xc4 0x18 0x19 0xf8 0x5c 0x54 0x1a 0x9d 0xc6 0x47 0x99 0xcb 0xe8 0xd3 0xfd 0x30 0x9e 0xe0 0x56,-124,-2.25
29-01-2025 18:04:53,0x12 0xb2 0x73 0x6b 0x86 0x8b 0x2f 0x27 0x69 0xee 0xb5 0x34 0xea 0xb8 0x79 0x42 0x8e 0x38 0x52 0x23 0x63,-126,-5.5
29-01-2025 18:04:53,0x5d 0x81 0x67 0x58 0xaf 0xb8 0x1c 0x14 0x5a 0xdd 0x86 0x7 0xd9 0x8b 0x28 0x93 0xbd 0xff 0x75 0xa1 0xd1,-120,3.25
29-01-2025 18:04:54,0xb0 0xd4 0x34 0xd 0xfa 0xed 0x49 0x41 0xf 0x88 0xd3 0x52 0x8c 0xde 0x7 0xe4 0xe8 0x66 0x84 0x52 0x6b,-120,3.75
29-01-2025 18:04:55,0x57 0xf7 0x11 0x2e 0xd9 0xce 0x6a 0x62 0x2c 0xab 0xf0 0x71 0xaf 0xfd 0x22 0x89 0xcb 0xf5 0x10 0x53 0x93,-124,-1.75
29-01-2025 18:04:56,0x6a 0xaa 0x62 0x73 0xb2 0x93 0x37 0x3f 0x71 0xf6 0xad 0x2c 0xf2 0xa0 0x71 0xba 0x96 0x77 0x88 0xad 0x3b,-127,-6.0
29-01-2025 18:04:56,0x54 0xf8 0x10 0x21 0xd6 0xc1 0x65 0x6d 0x23 0xa4 0xff 0x7e 0xa0 0xf2 0x23 0x88 0xc4 0x4 0x2c 0xab 0x7e,-124,-1.0
29-01-2025 18:04:57,0x96 0x36 0xd2 0xef 0x18 0xf 0xab 0xa3 0xed 0x6a 0x31 0xb0 0x6e 0x3c 0xe5 0xc6 0xa 0xf0 0x97 0x89 0xfb,-120,3.75
29-01-2025 18:04:58,0x62 0xa2 0x46 0x7b 0x8c 0x9b 0x3f 0x37 0x79 0xfe 0xa5 0x24 0xfa 0xa8 0x49 0xb2 0x9e 0x2c 0x95 0xf7 0x81,-120,3.5
29-01-2025 18:04:59,0x6d 0xb1 0x6b 0x68 0x8d 0x88 0x2c 0x24 0x6a 0xed 0xb6 0x37 0xe9 0xbb 0x78 0x43 0x8d 0xbf 0x46 0x5d 0x2b,-126,-5.75
29-01-2025 18:05:00,0x8c 0xd0 0xcc 0x9 0xec 0xe9 0x4d 0x45 0xb 0x8c 0xd7 0x56 0x88 0xda 0x1b 0xe0 0xec 0xfa 0xca 0xf8 0x4f,-126,-5.25
29-01-2025 18:05:01,0xa3 0xe3 0x5 0x3a 0xcd 0xda 0x7e 0x76 0x38 0xbf 0xe4 0x65 0xbb 0xe9 0x36 0xf5 0xdf 0xde 0x70 0x3a 0x5,-123,0.25
29-01-2025 18:05:01,0xe2 0x22 0xc6 0xfb 0xc 0x1b 0xbf 0xb7 0xf9 0x7e 0x25 0xa4 0x7a 0x28 0xc9 0x32 0x1e 0x11 0x1f 0x6b 0x8f,-119,1.5
29-01-2025 18:05:03,0x90 0x34 0xd4 0xed 0x1a 0xd 0xa9 0xa1 0xef 0x68 0x33 0xb2 0x6c 0x3e 0xe7 0xc4 0x8 0x72 0x12 0xed 0x47,-120,3.0
29-01-2025 18:05:03,0xa4 0xe8 0x24 0x31 0xf4 0xd1 0x75 0x7d 0x33 0xb4 0xef 0x6e 0xb0 0xe2 0x33 0xf8 0xd4 0xdb 0x95 0x8 0xd1,-127,-7.0
29-01-2025 18:05:05,0x6a 0xaa 0x4e 0x73 0x84 0x93 0x37 0x3f 0x71 0xf6 0xad 0x2c 0xf2 0xa0 0x71 0xba 0x96 0x85 0x6c 0x2a 0x9d,-123,0.25
29-01-2025 18:05:06,0x69 0xad 0x4b 0x74 0x83 0x94 0x30 0x38 0x76 0xf1 0xaa 0x2b 0xf5 0xa7 0x7c 0xbf 0x91 0xc4 0x84 0x36 0xdf,-123,0.5
29-01-2025 18:05:07,0x3f 0x5f 0xb9 0x86 0x71 0x66 0xc2 0xca 0x84 0x3 0x58 0xd9 0x7 0x55 0x8a 0x71 0x63 0x3b 0x6c 0xb3 0xce,-119,4.0
29-01-2025 18:05:07,0x11 0xb5 0x53 0x6c 0x9b 0x8c 0x28 0x20 0x6e 0xe9 0xb2 0x33 0xed 0xbf 0x64 0x47 0x89 0x62 0xe8 0xe0 0x60,-119,3.75
29-01-2025 18:05:09,0xff 0x1f 0xf9 0xc6 0x31 0x26 0x82 0x8a 0xc4 0x43 0x18 0x99 0x47 0x15 0xca 0x31 0x23 0xec 0x6a 0x24 0x13,-124,-2.25
29-01-2025 18:05:10,0xa3 0xe3 0x5 0x3a 0xcd 0xda 0x7e 0x76 0x38 0xbf 0xe4 0x65 0xbb 0xe9 0x36 0xf5 0xdf 0xde 0x70 0x3a 0x5,-123,-0.25
29-01-2025 18:05:11,0x30 0x54 0xb4 0x8d 0x7a 0x6d 0xc9 0xc1 0x8f 0x8 0x53 0xd2 0xc 0x5e 0x87 0x64 0x68 0x39 0x16 0xa1 0x5e,-119,4.25
29-01-2025 18:05:12,0xcc 0x10 0xe8 0xc9 0x3e 0x29 0x8d 0x85 0xcb 0x4c 0x17 0x96 0x48 0x1a 0xdb 0x20 0x2c 0x7a 0x60 0xd3 0xef,-119,4.0
29-01-2025 18:05:15,0x8 0x4c 0xac 0x95 0x62 0x75 0xd1 0xd9 0x97 0x10 0x4b 0xca 0x14 0x46 0x9f 0x5c 0x70 0x79 0xf2 0xd4 0xc1,-124,-0.25
29-01-2025 18:05:15,0x66 0xa6 0x42 0x7f 0x88 0x9f 0x3b 0x33 0x7d 0xfa 0xa1 0x20 0xfe 0xac 0x75 0xb6 0x9a 0xb0 0x83 0x28 0x53,-123,1.5
29-01-2025 18:05:19,0x83 0xc3 0x25 0x1a 0xed 0xfa 0x5e 0x56 0x18 0x9f 0xc4 0x45 0x9b 0xc9 0x16 0xd5 0xff 0x9b 0x35 0x42 0x33,-123,-0.25
29-01-2025 18:05:20,0x29 0x6d 0x8b 0xb4 0x43 0x54 0xf0 0xf8 0xb6 0x31 0x6a 0xeb 0x35 0x67 0xbc 0x7f 0x51 0xb8 0x45 0xba 0x9c,-123,1.0
